# fermlit verdicts RESTRICTED to publications carrying no mitochondrial or mtDNA
# query family. The classifier asks "is this about making alcohol with a microbe";
# an mtDNA transformation-methods paper is not, and it scores accordingly -- 96% of
# mtdna_methods_yeast and 93% of mtdna_engineering_yeast are excluded. That is the
# rubric answering its own question correctly and the wrong question for phase 1b,
# whose entire subject is that literature. Those verdicts are withheld, not deleted:
# see 2026-09-22-fermlit-verdicts.tsv for the full set and MTDNA_RUBRIC.md for the
# second rubric they need.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1002/ps.7719	exclude	Focuses on nematode toxicity of fungal VOCs, not alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/smll.202207311	exclude	Paper is about semiconductor electronics and materials science, completely unrelated to microbiology or alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-022-22819-x	exclude	Study focuses on chemical CO2 absorption using amine solvents, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/d2fo02960j	exclude	Study focuses on essential oils and anti-inflammatory activity, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-023-12361-2	exclude	Focuses on triacylglycerol synthesis regulation rather than alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-023-12658-2	exclude	The paper focuses on lactic acid production, which is not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00449-022-02765-1	include	Evaluation of engineered yeast for simultaneous saccharification and fermentation of cellulosic biomass, a key process for bioethanol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11274-023-03557-9	borderline	The paper is a review of synthetic biology tools in Yarrowia lipolytica, which falls under enabling work for a relevant host but does not explicitly state production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.3c03163	exclude	The paper focuses on l-lactic acid production, which is not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.3c05188	exclude	Paper focuses on flavonoid production, not ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.2c00626	borderline	The paper focuses on pathway compartmentalization for agroclavine production in Saccharomyces cerevisiae, which is an enabling tool/method in a relevant host but does not involve the production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.3c00278	borderline	The paper develops CRISPR/Cas9 genome editing tools for a yeast host but applies them to steroid production rather than alcohol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jambio/lxad108	include	The paper reports on genetic engineering of S. cerevisiae to improve ethanol production and tolerance in fermentation processes.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/lambio/ovad077	include	The paper describes engineering S. cerevisiae via CRISPR-Cas9 and adaptive laboratory evolution to improve ethanol production from xylose.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.230181	exclude	The paper focuses on the production of limonene and its derivatives, which are terpenes, not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11274-022-03266-9	exclude	The paper focuses on L-valine production via metabolic engineering of Klebsiella pneumoniae, with no mention of ethanol, butanol, or isobutanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1099/jmm.0.001553	exclude	Study focuses on clinical pathogen Listeria monocytogenes and volatile metabolites for diagnostic/medical purposes, not alcohol production engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.220377	exclude	Focuses on L-homoserine production, not ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jat.4308	exclude	Study focuses on liver steatosis and hazard characterization of a chemical in a medical/toxicological context, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/rcm.9274	exclude	Paper focuses on analytical chemistry (ion mobility spectrometry) for detecting dinitrotoluene isomers using alcohols as modifiers, with no link to microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-022-18792-0	exclude	Study focuses on chemical CO2 absorption using amine solvents, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-022-21822-6	exclude	Paper focuses on chemical CO2 capture solvents, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.2c02867	exclude	The paper focuses on sensory characterization of bitter compounds in a fermented beverage, which falls under food microbiology rather than microbial production or engineering of alcohols.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acsinfecdis.1c00559	exclude	n-butanol used as an adjuvant to enhance antibiotic uptake against MRSA, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/d1cp05509g	exclude	Study focuses on physical chemistry of alcohol desorption on gold surfaces, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1107/s2053229622002984	exclude	Paper concerns crystallography of a pharmaceutical drug (olmesartan), not microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.28183	borderline	The paper is a review on yeast genome evolution and stress tolerance for general biological manufacturing, mentioning biofuels only as an example without focusing specifically on ethanol or butanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-022-11987-y	include	The paper investigates mechanisms to overcome inhibitors in hemicellulose hydrolysate during fermentation by Spathaspora passalidarum, a known xylose-fermenting yeast used for bioethanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1080/10826068.2021.1910958	include	Knockout of pyruvate decarboxylase genes in S. cerevisiae to study metabolite production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/intbio/zyac003	exclude	The paper focuses on engineering Saccharomyces cerevisiae for terpene precursor (squalene) production, not ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1750-3841.16352	borderline	The paper focuses on selecting yeast strains for tequila production and assessing bacterial interactions, which falls under fermented beverage microbiology where ethanol is formed but the primary focus is on starter culture development and product quality rather than alcohol production engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2174/1389203723666220907110310	include	The review explicitly discusses CRISPR-Cas9 engineering of microorganisms to enhance the production of ethanol and butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.1c00217	borderline	The paper describes a genome editing tool (random base editing) in Saccharomyces cerevisiae but does not explicitly state that it is used for alcohol production, making it an enabling method rather than direct production work.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsle/fnab094	include	Genetic engineering of Saccharomyces cerevisiae targeting ADH2 to modify alcohol production profile	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-0716-1323-8_5	exclude	Paper focuses on HPLC quantification method rather than microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-021-11474-w	borderline	The title describes general physiological characterization of a host under anaerobic conditions without explicitly stating the production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11274-021-03074-7	include	Title explicitly states microbial production of isopentanol, a higher alcohol closely related to the target alcohols (isobutanol/ethanol) and fitting the 'other higher alcohols' inclusion criterion.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/s41589-020-0639-1	borderline	The paper describes a general optogenetic tool for bacterial production without specifying ethanol or butanol as the target product.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jat/bkaa154	exclude	Paper focuses on analytical method validation for volatiles in forensic/toxicology contexts (putrefaction), not microbial production engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1758-2229.12925	exclude	Focuses on antifungal volatiles rather than ethanol or butanol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/chem.202101823	exclude	Historical review of physical organic chemistry and reaction kinetics, unrelated to microbial production or metabolic engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-020-10562-0	exclude	Study focuses on chemical CO2 absorption using aqueous solvents, not microbial production of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-020-12019-w	exclude	Study focuses on chemical absorption of CO2 using an amine solvent, with no biological component or alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-021-15582-y	exclude	Paper describes chemical solvent extraction of lubricants, not microbial production of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.est.0c04630	exclude	Paper focuses on chemical CO2 absorption and aerosol emissions, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jpca.0c09687	exclude	Physical chemistry study of molecular conformations and spectroscopy, not microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/d1cp00634g	exclude	Physical chemistry study of solution behavior, not microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:33824775	exclude	Paper focuses on alkaline phosphatase activity estimation in cellular models, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.27721	include	The paper reports on a fermentation process control strategy that directly improves ethanol productivity and yield in Saccharomyces cerevisiae.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-0716-1266-8_8	exclude	Study focuses on Drosophila neurobiology and redox imaging, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-021-11117-0	exclude	The paper focuses on nitrate assimilation proteomics in Dekkera bruxellensis with no mention of ethanol, butanol, or isobutanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-021-11383-y	include	The title explicitly links stress modulation in yeasts to lignocellulose bioconversion, which implies engineering for ethanol production tolerance and process improvement.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-021-11566-7	include	Paper focuses on salt-stress adaptation to improve high-gravity fermentation in yeast, which is a key process for ethanol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00449-021-02634-3	borderline	The paper studies non-Saccharomyces wine yeast in aerobic fed-batch culture, which falls under fermented beverage microbiology where ethanol is formed but the focus is on growth rate and vitality rather than alcohol production engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-020-10458-z	exclude	Paper focuses on activated carbon production from yeast residue, not microbial alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-020-03466-9	include	Explicitly studies high gravity fermentation of sugarcane molasses by S. cerevisiae for ethanol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.1c00120	exclude	The paper focuses on the production of resveratrol, not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.200787	include	The paper addresses acetic acid tolerance in Saccharomyces cerevisiae, a key industrial host for ethanol production, fitting the inclusion criteria for stress resistance of a production host.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11274-020-02828-z	include	Title explicitly states butanol production by Saccharomyces cerevisiae and discusses strategies for this process.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jee/toz341	exclude	Study focuses on insect attraction to volatiles rather than microbial alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1750-3841.15026	exclude	The paper focuses on flavor modulation and aroma compounds in fermented tea rather than the production of ethanol or butanol as biofuels or industrial chemicals.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cssc.202000760	exclude	Title describes a chemical looping system for acetaldehyde manufacturing, not microbial production of alcohols.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-020-10507-0	include	Paper explicitly characterizes E. coli adapted to branched-chain higher alcohol tolerance, which is a direct inclusion criterion.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-019-03091-1	borderline	The paper characterizes an isopropanol dehydrogenase with solvent tolerance, which is an enabling tool for engineering but does not explicitly state the production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/bs.aambs.2020.07.004	borderline	The title describes Clostridium thermocellum as a general platform for high-value chemicals from lignocellulose without explicitly stating that ethanol or butanol production is the specific subject of this review.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.0c00392	borderline	The paper describes a general strain engineering method for sucrose utilization in E. coli without explicitly stating the production of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acssynbio.9b00527	borderline	The paper focuses on the molecular dynamics and activity of an aldehyde dehydrogenase enzyme rather than demonstrating microbial production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/elps.201900364	exclude	Analytical chemistry for measuring metabolites in urine, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jsfa.10441	exclude	Focuses on NMR identification of compounds in beer distillates rather than microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.0c03150	exclude	Focuses on biofumigation and plant pathology rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/d0dt03366a	exclude	Paper focuses on synthesis and optical properties of metallophthalocyanines, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1080/15287394.2020.1813668	exclude	Paper focuses on toxicity and human health assessment of synthetic kerosene, not microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1139/cjm-2020-0071	exclude	Study focuses on fungal pathogen control using VOCs, not microbial production of ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.190442	exclude	Focuses on antagonistic activity of volatile metabolites rather than production of ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:33558938	exclude	Paper describes a chemical extraction system for nickel ions, unrelated to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-020-10422-4	exclude	The paper focuses on nitrilase production and whole-cell catalysis for nitrile hydrolysis, not the production of ethanol, butanol, or isobutanol.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-020-10434-0	include	The paper investigates tolerance of an industrial yeast strain to fermentation inhibitors (furfural and HMF), which falls under the inclusion criteria for stress resistance of a production host.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-020-10808-4	borderline	The title describes functional analysis of specific genes (PGI1, ZWF1) in a yeast host without explicitly stating that alcohol production or engineering for it is the subject, fitting the 'enabling' category.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00449-020-02344-2	include	The paper focuses on optimizing xylose fermentation by yeast, a process that produces ethanol as the primary product from lignocellulosic sugars.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10529-020-02966-2	exclude	The paper focuses on glucaric acid production, not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/jfbc.13203	borderline	The paper studies acetic acid stress response in a yeast species without explicitly stating that ethanol or other target alcohols are the production focus, making it adjacent enabling work.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.200003	exclude	The paper focuses on the production of p-coumaric acid, not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.200110	borderline	The paper describes engineering a yeast host to express an enzyme (endoglucanase) but does not explicitly state that the goal is alcohol production or mention ethanol/butanol in the title.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-019-02176-4	include	Title explicitly states cofactor engineering in Saccharomyces cerevisiae to modulate higher alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsle/fnz164	include	Screening yeast strains for suitability in butanol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/biot.201800511	borderline	The paper presents an in silico metabolic modeling tool for biofilm consortia that predicts enhanced isobutanol synthesis, but focuses on the computational design method rather than experimental production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-019-09636-y	include	The paper discusses the engineering of Ralstonia eutropha to produce n-butanol and isobutanol from CO2 and H2.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10528-019-09906-4	include	Engineering mutants for production of a higher alcohol (3-methyl-1-butanol)	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cssc.201801937	exclude	The paper describes alcohol synthesis using Au catalysts, which is a chemical process, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-019-05275-y	exclude	study focuses on diesel engine combustion and emissions rather than microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11356-019-06305-5	exclude	Study focuses on physicochemical properties of solvent blends for gas absorption, not microbial production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/c9cc06948h	exclude	Paper is about battery anode materials, completely unrelated to microbial production of alcohols.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/protein/gzz042	exclude	Title describes enzyme engineering for a specific chemical conversion (DHIV to KIV) without mentioning microbial production of ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1208/s12249-019-1399-7	exclude	Subject is pharmaceutical nanodevices and cancer cell cytotoxicity, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2174/1573409915666190206142756	exclude	Paper focuses on drug design and antibacterial screening of thiadiazole derivatives, with no link to alcohol production or metabolic engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-4939-9024-5_3	borderline	The paper reviews promoters in Pichia pastoris for recombinant protein production, which is an enabling tool for strain engineering but does not describe the production of ethanol or butanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-019-09657-7	borderline	The paper focuses on biocontrol of contamination in ethanol fermentations using engineered strains, which is an enabling process improvement rather than direct alcohol production or pathway engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-019-02228-9	include	The paper explicitly demonstrates improved ethanol production in Saccharomyces cerevisiae through engineering tolerance to ionic liquid inhibitors encountered during bioethanol fermentation.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s11274-019-2678-x	borderline	The paper is a review of the metabolic traits and biotechnological potential of Dekkera bruxellensis, mentioning ethanol production but focusing on general biology and future applications rather than specific production data or engineering results.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12010-018-2840-1	include	The paper investigates yeast stress resistance and fermentation performance specifically to enhance ethanol production during high gravity fermentation.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foz047	include	The paper investigates genetic basis of lignocellulosic inhibitor tolerance in Saccharomyces cerevisiae specifically for rational engineering of bioethanol strains.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1109/tcbb.2018.2864564	exclude	Computational genomics method with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.180525	exclude	Paper focuses on naringenin synthesis, not ethanol or butanol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2174/2212798410666180723154633	borderline	The paper optimizes ethanol production in beer fermentation using nutritional supplementation, which falls under the adjacent category of fermented beverage microbiology where the focus is on process optimization rather than fundamental microbial engineering or biofuel production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-017-8715-5	include	Genetic engineering of Saccharomyces cerevisiae for higher alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/bit.26775	exclude	Production of ansamitocin P-3 (an antibiotic) rather than ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cssc.201800944	include	Engineering of alpha-keto acid decarboxylase for higher alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00216-017-0832-6	exclude	Study focuses on plant volatile metabolites in hazelnuts, not microbial production of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-018-8809-8	include	The paper reports on the engineering of a stress-resistant promoter to enable efficient microbial production of isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-017-1996-y	include	Paper explicitly addresses improving cell tolerance to short-chain alcohols in a production host (E. coli)	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/jam.13908	exclude	The study focuses on VOC profiling as a biomarker for microbial activity in food quality systems, not on the production or engineering of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/asia.201801451	exclude	Paper focuses on chemical detection of alcohol vapors using photonic crystals, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jms.4036	exclude	Focuses on mass spectrometry analysis of wine aroma rather than microbial production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10886-018-0984-7	exclude	Study focuses on wasp behavior and ecology, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.est.8b03512	exclude	Paper focuses on chemical CO2 capture using amines, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1039/c8cs00117k	exclude	Title explicitly describes chemical catalysis for methacrylic acid synthesis, not microbial production of ethanol or butanol.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bst20170272	borderline	The paper describes computational pathway design tools (optStoic and novoStoic) used to design synthetic routes for isobutanol, which falls under enabling tools/methods rather than direct microbial production or strain engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13227/j.hjkx.201712038	exclude	Study focuses on VOC emissions from architectural coatings, not microbial production of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:33562954	exclude	Paper describes a chemical liquid-liquid extraction system for vanadium analysis, unrelated to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-018-8862-3	include	Characterization of PDC genes (key enzymes in ethanol biosynthesis) in a yeast host relevant to biofuel production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-018-9128-9	borderline	The paper compares fermentation performance and enzyme expression in industrial yeast strains but focuses on domestication and proteomic variation rather than engineering for or optimizing alcohol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s12223-017-0546-3	include	The paper describes the generation of hybrid Saccharomyces cerevisiae strains via spore-to-spore hybridization to improve ethanol productivity and tolerance to lignocellulosic inhibitors for biofuel production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.8b04916	exclude	The paper focuses on the production of protopanaxadiol (a triterpene), not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foy077	exclude	Paper focuses on squalene production, not ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/jam.13778	include	The paper characterizes yeast strains for their ethanol production performance in fermentation, comparing yields and productivity to industrial bioethanol standards.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.170174	exclude	The paper focuses on the production of S-adenosylmethionine (SAM), not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.13345/j.cjb.170476	include	The paper explicitly studies the improvement of Saccharomyces cerevisiae tolerance to lignocellulose-derived inhibitors (acetic acid, furfural, vanillin) to enhance ethanol fermentation yields and rates.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2174/0929866525666180122142609	include	The paper describes genetic engineering of Saccharomyces cerevisiae to improve xylose utilization and ethanol production from lignocellulosic biomass.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:29921394	borderline	The title describes basic metabolic regulation (MIG1 gene) in S. cerevisiae without explicitly stating that ethanol production or engineering is the focus, fitting the 'adjacent/enabling' criteria.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-016-8043-1	borderline	The paper investigates fermentation parameters for durian wine production, which falls under the adjacent category of fermented beverage microbiology where ethanol is formed but the focus is on aroma/flavor compounds rather than alcohol production optimization.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s10295-016-1855-2	include	The paper describes metabolic engineering of Saccharomyces cerevisiae to overproduce isobutanol and isoamyl alcohol via the Ehrlich pathway.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jafc.7b01974	include	The paper describes genetic engineering of Saccharomyces cerevisiae to reduce the production of isobutanol and other higher alcohols, which falls under strain engineering for alcohol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1750-3841.13736	borderline	The paper focuses on the aromatic profile and sensory quality of plum wine rather than optimizing alcohol production or engineering strains for higher yields.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
