# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1046/j.1365-2958.1999.01197.x	borderline	The paper characterizes the physiological role of a mitochondrial transporter (DIC) in carbon metabolism but does not report an engineering method, tool, or assay for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1365-2958.1999.01295.x	include	Reports a method to stimulate mitochondrial protein import via karyopherin overexpression, directly enabling the engineering of heterologous enzyme targeting.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1365-2958.2000.02065.x	borderline	Transcriptional regulation of a nuclear-encoded mitochondrial enzyme's gene expression informs mitochondrial biogenesis control but is not itself an engineering method or measurable handle for the project.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1365-2958.2002.03147.x	include	Reports tRNA import and suppression of nuclear mutation by mitochondrial tRNA, directly relevant to tRNA complement and import mechanisms.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1365-2958.2003.03742.x	include	The paper identifies and characterizes Agc1p, a key component of the mitochondrial malate-aspartate NADH shuttle in yeast, which is directly relevant to engineering mitochondrial redox and cofactor pools.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1365-313x.1995.07061015.x	include	The paper investigates mitochondrial protein targeting signals and explicitly tests their function in yeast cells, providing data on the sufficiency of mature protein sequences for mitochondrial import which is directly relevant to engineering heterologous enzyme localization.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1365-313x.2000.00895.x	include	Uses a yeast mitochondrial import sequence fusion to target a plant protein into mitochondria of a yeast mrs2 mutant and measures compartment-specific (intramitochondrial) Mg2+ restoration, directly relevant to mitochondrial protein targeting and metabolite-pool assays.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1365-313x.2001.01098.x	include	Detailed mutagenesis of a plant mitochondrial presequence defining the amphipathic helix and hydrophobic residues required for import, a mechanism/method directly transferable to designing matrix-targeting sequences for heterologous or relocalised enzymes in yeast mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1365-313x.2003.01752.x	include	Reports mechanism of tRNA import into mitochondria, a method that transfers to yeast mitochondrial engineering for codon usage and translation optimization.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1432-1327.1998.2540520.x	borderline	Characterizes a nuclear BPL1 amber mutant and natural tRNA(Gln) stop-codon readthrough affecting mitochondrial fatty acid synthesis/respiration, but reports no transferable engineering method for mtDNA or codon reassignment.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1432-1327.1998.2560212.x	borderline	The paper characterizes Fil1p as a mitochondrial ribosome recycling factor essential for mitochondrial protein synthesis and retrograde signaling, which is informative about the chassis but does not provide a direct engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1046/j.1432-1327.1999.00267.x	borderline	Reports submitochondrial (intermembrane space) localization of a gluconeogenesis protein via epitope tagging, a relevant assay type, but the paper's focus is metabolic physiology rather than an engineering method or targeting mechanism.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1432-1327.1999.00289.x	include	Allotopic expression of yeast mitochondrial ATP synthase subunit 8 (ATP8) - a core allotopic expression method directly relevant to getting nuclear-expressed proteins into mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1046/j.1432-1327.1999.00475.x	borderline	The paper investigates the physiological regulation of cytochrome oxidase by ATP and subunit VIa in yeast mitochondria, which falls under bioenergetics and respiratory-chain assembly (adjacent) rather than providing a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.0509501103	include	Reports biolistic transformation of mitochondria to insert mutations, a method that transfers to yeast mitochondrial engineering per the organism clause.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.0607469104	include	The paper demonstrates targeted manipulation of mitochondrial redox state via heterologous alternative oxidase expression and compartment-specific measurement of NADH pools, which are directly relevant to engineering mitochondrial cofactor balances.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.0609364104	borderline	The paper describes mitochondrial division machinery (Mda1/Dnm1) in a red alga, which falls under adjacent mitochondrial biology/morphology but does not provide a method for engineering the yeast mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.0810518105	include	The paper demonstrates the use of Ndi1 (a yeast enzyme) and Aox to restore electron transport in rho0 cells, providing a method for manipulating mitochondrial redox state and cofactor pools that is directly applicable to yeast mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.082663299	borderline	The paper describes mitochondrial division machinery (ADL2b) in Arabidopsis, which falls under adjacent mitochondrial biology/morphology but does not provide a method for engineering the yeast mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1000735107	include	Reports a specific mutation enabling allotopic expression of COX2, a direct method for mitochondrial genome engineering and protein import.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1312399111	borderline	The paper investigates signaling pathways (phosphatases) that regulate mitochondrial biogenesis and response to mtDNA loss, which is informative about the chassis physiology but does not provide a direct method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1322190111	include	Reports on mitochondrial translational mechanisms (programmed frameshifting), which is directly relevant to understanding the mitochondrial genetic code and translation machinery for engineering purposes.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1432907100	include	Demonstrates allotopic expression of a mitochondrial protein (Rieske FeS) from the nuclear genome, a key method for engineering yeast mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1501737112	include	Investigates mitochondrial fusion/fission's role in mtDNA integrity and inheritance in yeast, directly addressing genome maintenance mechanisms relevant to engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.1713085114	include	Reports on yeast mitochondrial DNA polymerase fidelity and repair mechanisms, directly informing mtDNA maintenance and engineering constraints.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.2505894123	include	Reports CRISPR-based editing of the mitochondrial genome in yeast	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.67.1.52	include	Reports chloramphenicol-induced petite (rho-) formation and links mitochondrial protein synthesis to mtDNA genome stability, directly informing petite/rho0 assays and mtDNA maintenance work.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.68.2.294	include	Characterizes yeast mitochondrial fMet-tRNA as a mitochondrial-genome-encoded gene product via DNA-RNA hybridization, directly informing the mitochondrial tRNA complement and translation machinery relevant to engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.68.2.308	borderline	The paper describes fundamental bioenergetics and the role of mitochondrial protein synthesis in energy transfer systems (adjacent biology), but does not report an engineering method, assay for genome manipulation, or tool for modifying the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1073/pnas.68.2.473	borderline	Characterizes mitochondrial RNA polymerase biochemistry and links its activity to rho0/petite mtDNA status, informative about mitochondrial gene-expression machinery but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.73.12.4608	include	Studies recombination and transmission of mitochondrial genetic markers in rho- mutants — core mtDNA recombination/inheritance content directly relevant to engineering mitochondrial genomes.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.73.6.2082	include	Uses petite strains and marker rescue to physically map the yeast mitochondrial genome, a foundational mtDNA characterization method underpinning mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.74.7.2715	include	Describes zygotic gene rescue in yeast crosses to probe petite (rho-) mtDNA gene retention, reiteration and recombination, core petite/mtDNA-inheritance methodology.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.76.1.131	include	Uses cytoplasmic petite mutants and the oli-1/ATPase subunit-9 mitochondrial marker locus to sequence mtDNA, demonstrating petite-based genetic mapping directly relevant to mitochondrial genome marker loci used in engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.77.6.3167	include	Directly establishes codon recognition rules in yeast mitochondria, i.e. the mitochondrial genetic code deviations central to this project's translation-engineering needs.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.77.7.3942	include	Maps replicator regions of yeast mtDNA responsible for suppressiveness, directly matching the mtDNA replication/recombination/suppressivity criterion.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.78.5.3128	borderline	Identifies a Xenopus mtDNA fragment as an ARS-like origin enabling yeast nuclear plasmid transformation/maintenance, a general yeast vector tool rather than a mitochondrial genome engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.78.8.4743	include	Characterizes a trans-acting mitochondrial locus and petite deletion mutants required for mt-tRNA synthesis, core mtDNA genetics/genome organization relevant to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.78.8.4917	include	In vitro reconstruction of the yeast mitochondrial translation system is a core mitoribosome/translation assay directly usable for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.79.5.1578	include	Identifies mtDNA sequences conferring autonomous replicating function (origin-like activity) and their use in a hybrid plasmid, directly informing mtDNA replication/copy-number biology and vector design relevant to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.79.6.1805	include	Identifies a nuclear factor (CBP1) required for mitochondrial apocytochrome b pre-mRNA processing/stability, cloned via yeast transformation selecting on respiratory competence.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.79.8.2618	borderline	Describes a natural extrachromosomal mutator causing mtDNA point mutations/deletions and drug-resistance/respiratory-deficient mutants in fission yeast, informative on mtDNA instability and mutant generation but not itself a transferable engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.80.10.2824	borderline	Paper uses kar1-mediated cytoduction (a technique listed as relevant to mtDNA transfer) but its entire focus is [PSI+] prion-based nonsense suppression, not mitochondria or mtDNA.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.80.20.6192	include	Cloning and sequencing the nuclear-encoded gene for yeast mitochondrial translation elongation factor EF-Tu characterizes a core component of the mitoribosome/translation apparatus relevant to mitochondrial genetic-code engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.81.22.7156	include	AT-only rho- mitochondrial genomes, their replication and suppressiveness — directly on mtDNA state/inheritance/suppressivity, a core listed topic.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.82.10.3340	include	Reports a mitochondrial genetic code deviation (Trp specified by TGG rather than TGA) alongside comparative mtDNA gene identification, which falls under code-deviation findings relevant to mitochondrial translation engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.82.8.2235	borderline	Uses yeast gene disruption/transformation and respiratory-competence/cytochrome oxidase activity assays to study a nuclear OXPHOS subunit, a transferable method but the paper itself is about respiratory-chain assembly biology rather than a genome-engineering tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.83.10.3391	include	RPO41 mitochondrial RNA polymerase gene required for transcription and mtDNA maintenance — core mtDNA maintenance machinery relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.83.2.270	include	Defines sequence determinants of yeast mitochondrial promoter strength, directly informing design of expression cassettes for genes inserted into mtDNA.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.84.19.6810	include	Construction of an intron-less yeast mtDNA strain used as a genetic tool to screen splicing factors — a mitochondrial genome engineering strain/method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.84.8.2391	borderline	Describes natural uniparental/biparental organelle DNA transmission genetics in Chlamydomonas crosses with a mobile-intron comparison to yeast omega, informative about mtDNA inheritance biology but not itself an engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.85.19.7288	include	Reports stable plasmid transformation of yeast mitochondria lacking endogenous mtDNA, a foundational mitochondrial DNA delivery method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.85.7.2091	include	Allotopic expression of ATP8 (cytoplasmically synthesized mitochondrial subunit) assembled into functional ATPase — classic allotopic expression method directly relevant to mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.85.8.2686	include	Characterizes double-strand breaks at recombinogenic sequences in yeast mtDNA — mtDNA recombination/repair mechanism relevant to genome engineering and stability.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.86.22.8847	include	Reports in vivo mtDNA rearrangement in S. cerevisiae, directly matching the mtDNA recombination/repair criterion.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.86.9.3237	include	Demonstrates import and correct processing of a heterologous plant Mn-SOD by yeast mitochondria, directly matching the matrix-targeting-of-heterologous-enzyme criterion.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.88.13.5592	include	Correction of yeast mitochondrial COXI splicing defect via transformation with a hybrid maturase gene — direct mitochondrial gene engineering/genome replacement method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.88.17.7864	include	Characterizes an HMG1-relative nucleoid protein in yeast mitochondria (Abf2p-type), directly matching the nucleoid/mtDNA maintenance criterion.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	10.1073_pnas.88.17.7864.pdf
doi:10.1073/pnas.89.6.2200	borderline	Paper's focus is a v-fos oncogene transformation effector; it only cites the yeast mitochondrial protein-import gene MFT1 as a homology reference rather than developing an import method or component itself.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.90.12.5598	include	Characterizes Abf2/HM, the mitochondrial nucleoid HMG protein essential for mtDNA maintenance, directly relevant to nucleoid biology and petite/respiration-deficiency phenotypes.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.90.6.2155	borderline	Heterologous chloroplast membrane protein expressed in yeast incidentally localizes to mitochondrial/ER membranes, but this is a purification-technique paper with no deliberate mitochondrial targeting design or genome-engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.93.11.5253	include	Recoded nuclear gene inserted into yeast mitochondrial DNA with mRNA-specific translational activation - directly demonstrates mitochondrial gene insertion/expression and codon recoding, a core engineering method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.93.13.6399	borderline	31P NMR measurement of in vivo ATP synthase/translocase flux control is informative mitochondrial bioenergetics but not itself an engineering method or compartment-specific cofactor assay as specified.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.96.10.5446	borderline	Uses rho0/respiratory mutants as tools to study oxygen-sensing transcriptional signaling, not a genome-engineering or compartment-measurement method itself.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.96.13.7398	include	Bacterial Holliday-junction resolvase (RuvC) stimulating homologous recombination is a technique that could transfer to boosting mtDNA recombination/repair or gene targeting, even though demonstrated in plant nuclear genomes.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.96.14.8046	include	Yeast mitochondrial RNA polymerase domain required for mtDNA genome stability directly concerns mtDNA maintenance.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1073/pnas.97.1.250	include	Uses an arg8m reporter integrated into the mitochondrial genome and msh1 mutants to study mtDNA repeat instability/repair, directly relevant to mtDNA maintenance and the ARG8m marker system used for mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.270.26.15563	borderline	Characterizes a yeast mtDNA-encoded homing endonuclease from a mobile group I intron, relevant to mtDNA mobility/recombination and a potential nuclease tool, but title alone gives no functional assay or engineering application detail.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.270.31.18198	borderline	Title suggests testing how subcellular (likely mitochondrial vs other) targeting/localisation affects ferrochelatase enzyme function, plausibly relevant to protein import/targeting, but no abstract to confirm organism, method, or whether targeting sequences were engineered.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.270.43.25363	borderline	Structure-function mutagenesis of Cytochrome c oxidase subunit II (a mtDNA-encoded COX locus) is informative about respiratory-chain assembly but title alone doesn't indicate a transferable engineering method or organism.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.271.17.10137	include	Demonstrates functional replacement of a mitochondrial protease with a heterologous bacterial enzyme, providing a method for organelle protein engineering and compartmentalisation.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.271.24.14504	borderline	The paper characterizes COX17's role in copper delivery for cytochrome oxidase assembly, which is mitochondrial physiology/bioenergetics rather than a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.272.30.19088	borderline	The paper characterizes COX15's role in cytochrome oxidase assembly (respiratory-chain assembly), which falls under adjacent mitochondrial biology rather than a direct engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.272.34.21104	borderline	Characterizes a mitochondrial permeability transition pore, a bioenergetic/biophysical property of the chassis rather than a genome-engineering, import, or usable assay method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.272.52.33191	borderline	Characterizes a copper chaperone's mitochondrial localization relevant to respiratory-chain (COX) assembly, informative about the chassis but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.273.19.11917	borderline	The paper characterizes the assembly and stability of a native mitochondrial protein complex (cytochrome bc1) via site-directed mutagenesis, which is relevant to understanding the chassis but does not provide a general engineering method or tool for manipulating the mitochondrial genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.273.35.22334	include	The paper characterizes PPT2, a mitochondrial enzyme essential for fatty acid synthesis and respiration in yeast, providing a specific genetic handle (PPT2 disruption/restoration) to assay mitochondrial function and metabolic competence.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.273.37.23690	include	Directly studies exonucleolytic proofreading and mismatch repair controlling yeast mtDNA mutation rate — core mtDNA maintenance/fidelity mechanism (polymerase gamma-related) explicitly listed as relevant.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.273.38.24529	include	Characterizes NDE1/NDE2 mitochondrial external NADH dehydrogenases oxidizing cytosolic NADH in S. cerevisiae — explicitly named in the redox/cofactor criteria (Ndi1/Nde1).	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.273.43.27945	borderline	The paper characterizes Mto1p/Mss1p as factors required for mitochondrial mRNA processing and translation optimization in yeast, which is relevant to understanding the translational machinery but does not provide a direct engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.274.13.8850	borderline	Title suggests a mitochondrial ssDNA-binding/telomere-binding protein in a yeast relative, relevant to mtDNA maintenance biology, but no abstract to confirm any manipulable method or engineering handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.274.14.9253	borderline	The paper investigates the timing of protein processing and assembly in the cytochrome bc1 complex (bioenergetics/assembly), which is informative about the chassis but does not provide a direct engineering method for mitochondrial DNA or genome manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.275.14.10492	borderline	The paper investigates regulatory interactions between nuclear genes (RAS2) and mitochondrial ATP synthase assembly/activity, which falls under bioenergetics and respiratory-chain biology rather than providing a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.275.16.11824	borderline	Title describes an excision-repair pathway acting on mtDNA in fission yeast, matching the mtDNA repair/maintenance criterion, but no abstract confirms mechanistic detail or transferability specifics.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.275.18.13291	include	Directly tests import of a plant mitochondrial tRNA into yeast mitochondria using a heterologous aminoacyl-tRNA synthetase — this is tRNA import/mitochondrial targeting research, a core method category listed (tRNA import).	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.275.19.14056	include	The paper identifies MET7 (folylpolyglutamate synthetase) as essential for the maintenance of mitochondrial DNA in Saccharomyces cerevisiae, providing a direct genetic handle on mtDNA state and stability.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.275.8.5767	borderline	The paper describes the molecular mechanism of F1-ATPase assembly via Atp11p binding, which falls under mitochondrial bioenergetics and OXPHOS complex assembly (adjacent category) rather than providing a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.c112.406769	borderline	The paper describes the biophysical mechanism of mitochondrial membrane fusion via Mgm1, which is adjacent to genome inheritance but does not provide a direct engineering method or assay for manipulating mtDNA.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m003596200	include	The paper identifies mitochondrial ribosomal proteins and notes a homolog in yeast, providing relevant data on the mitoribosome composition which is essential for understanding translation machinery in yeast mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m006807200	borderline	Studies retrograde signalling/nuclear gene expression response to an mtDNA mutation, an indirect chassis-biology finding rather than an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m007338200	borderline	Concerns retrograde signaling from dysfunctional mitochondria to nuclear drug-resistance pathway, informative about chassis biology but not itself an engineering method or measurable handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m009180200	borderline	The paper investigates retrograde signaling and gene regulation mechanisms (mitochondrial physiology) rather than providing engineering methods or tools for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m009856200	include	Reports a mitochondrial translational activator (Pet111p) regulating COX2 expression in S. cerevisiae, directly addressing the 'translational activators' criterion for engineering mitochondrial translation.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
