# 2026-09-22-classifier-verdicts.tsv -- fermlit classifier verdicts on the fermdb
# publications that the classifier had not previously screened.
#
# NOT INSTALLED. Installing is a curator act (PLAN.md L.5); this file is a proposal.
# Every row is decided_by_kind=model: a title/abstract score, never a read PDF.
# install_decisions() will refuse to let any of these overwrite a human verdict.
#
# rows                : 1606
# verdict split       : include 442, borderline 198, exclude 966
# settled by          : title pass 1185, abstract pass 421
# thresholds          : --low 25 --high 82 (fermlit defaults, unchanged)
#
# Provenance of the two groups, which differ in WHEN they were screened, not how:
#    1308  newly screened in this run (fermlit sheet 'fermdb-import-2026-09-22')
#     298  already held by fermlit under a `_nodoi:<pmid>` key and screened
#          in the earlier corpus run. They looked unseen because the overlap was
#          computed on DOI alone and these fermdb rows are `pmid:` CURIEs with a
#          NULL doi. Same model, same rubric; their verdicts are reused, not rerun.
#
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1099/mic.0.038646-0	exclude	Subject is mitochondrial genome structure in a pathogenic yeast with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.ppat.1000589	exclude	Study focuses on mitochondrial DNA helicase in Trypanosoma brucei with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/gb-2009-10-9-r95	exclude	Focuses on respiratory growth and mitochondrial biology rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:19639865	exclude	Study focuses on mitochondrial DNA stability and cell cycle regulation in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkp557	exclude	Subject is mitochondrial genome maintenance and basic cell biology, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0005713	exclude	Study focuses on human cell biology and mitochondrial disease models, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/dnares/dsp003	borderline	The paper presents a genome sequence of a brewing yeast as a tool for understanding industrial behavior, but does not report on alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1471-2180-9-9	exclude	Study focuses on sphingolipid biosynthesis inhibition in yeast with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jxb/ern259	exclude	Study focuses on plant disease resistance in wheat, not microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/cfg.72	exclude	Genomic characterization without link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:18409367	exclude	Study focuses on amyloid and prion content in yeast, which is unrelated to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pgen.0030179	exclude	Study focuses on maize minichromosome meiotic transmission, unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/1471-2164-8-323	exclude	Study focuses on mitochondrial genome depletion and gene expression in S. pombe with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkm441	exclude	Subject is mitochondrial ribosomal evolution, unrelated to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkl327	exclude	Subject is mitochondrial genome evolution in pathogenic yeasts with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:16318327	exclude	Subject is mitochondrial genetics and DNA inheritance in yeast with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:15810607	exclude	Focuses on basic cell biology (karyogamy and translation) with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:14739993	exclude	Study focuses on yeast aging and mitochondrial function, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:12511979	exclude	Study focuses on mitochondrial ATPase inhibition by chemical esters, with no link to microbial alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:11995966	exclude	Focuses on basic cell biology and phosphatase regulation rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:11642124	borderline	The title describes genetic mutations in Saccharomyces cerevisiae without explicitly stating that alcohol production or engineering for it is the subject, making it potentially enabling work rather than direct production research.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.151.2.333	exclude	Study of mitochondrial fission protein in cell biology with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10926859	exclude	Focuses on peroxisomal protein regulation and basic yeast biology with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.145.2.291	exclude	Subject is mitochondrial DNA repair biology with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:10205741	exclude	The paper focuses on cryptic heterokaryons and basic genetics in Saccharomyces cerevisiae without any mention of alcohol production, engineering for alcohols, or related metabolic processes.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.144.4.711	exclude	Study focuses on mitochondrial inheritance and cell biology in yeast with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:9988490	exclude	Subject is pathogenic fungi and DNA transformation in a medical mycology context, with no link to alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.142.3.613	exclude	Subject is mitochondrial inheritance in zygotes, unrelated to microbial alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8971627	exclude	Paper focuses on a selection system for a pathogenic fungus with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.134.6.1375	exclude	Study focuses on mitochondrial thermotolerance and chaperones in cell biology, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7897322	exclude	Focuses on lipid metabolism (phosphatidic acid) rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7961998	exclude	Study focuses on mitochondrial DNA mismatch repair protein characterization, unrelated to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7961969	exclude	Subject is yeast virology and RNA polymerase biochemistry with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8001801	exclude	Study focuses on basic genetics (disomy and mitochondrial mutability) with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8033115	exclude	Study focuses on human colonic tumors and mitochondrial genome polymorphisms, which is unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7951029	exclude	Focuses on mitochondrial genome maintenance mechanisms rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1083/jcb.125.1.143	exclude	Study focuses on cell cycle mechanics (nuclear migration/spindle orientation) with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8509411	exclude	Study focuses on histone protein complementarity and basic cell biology, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:8199217	exclude	Study focuses on yeast mitochondrial DNA structure via electrophoresis with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1544898	exclude	Study of yeast mitochondrial ribosome structure with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1333316	exclude	Focuses on mitochondrial intron splicing and co-evolution, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1648084	exclude	Focuses on basic mitochondrial biology and enzyme function without link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00259684	exclude	Study focuses on mitochondrial mutations and translational frameshift suppression, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1988456	exclude	Study of mitochondrial protein structure and function with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2211624	exclude	Study focuses on killer toxin secretion rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2665367	exclude	Study focuses on mitochondrial DNA analysis in Candida species with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2668120	borderline	The title indicates general genetic modification in Saccharomyces without specifying alcohol production or engineering for that purpose.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2979006	exclude	Subject is mitochondrial protein proteolysis with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3308881	exclude	The paper focuses on the molecular characterization of a yeast mitochondrial promoter using in vitro mutants, which is unrelated to microbial production or engineering of ethanol, butanol, or isobutanol.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2440860	exclude	Study of mitochondrial gene function in yeast with no link to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3037308	exclude	Study of SUP1/SUP2 gene transcripts in yeast with no link to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3542708	exclude	The paper focuses on yeast mating type hybridization genetics without any mention of alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3528145	exclude	Focuses on mitochondrial transcriptional regulation in yeast without any link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3019348	exclude	Subject is mitochondrial DNA sequencing of a petite mutant with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3514377	borderline	The paper focuses on basic genetic analysis of nuclear and mitochondrial mutations in S. cerevisiae without explicitly stating that alcohol production or engineering for it is the subject.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3889553	exclude	The paper focuses on basic mitochondrial genetics and catalase deficiency in yeast without any mention of alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6376507	exclude	Focuses on mitochondrial gene expression and translation mechanisms in yeast without any link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6371489	exclude	Subject is mitochondrial genome instability with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6323247	exclude	The paper describes a general genetic tool (yeast vector with antibiotic resistance markers) without mentioning the production of ethanol, butanol, or isobutanol.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6315719	exclude	Study of mitochondrial gene expression in yeast mutants with no link to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6315717	exclude	Study focuses on yeast mitochondrial transcription mechanisms with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6344990	exclude	Study focuses on antitumoral drug toxicity and DNA strand breaks in yeast, not alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6345534	exclude	Study focuses on mitochondrial gene expression and intron excision in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6342684	exclude	Study focuses on S-adenosyl-L-methionine compartmentation in yeast and rat hepatocytes, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6350111	exclude	Study focuses on nitrous acid sensitivity and mitochondrial genetics in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6350109	exclude	Study focuses on radiosensitivity and basic cell biology (nucleus/mitochondrion) with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6277926	exclude	Basic mitochondrial genetics with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6298802	exclude	Subject is mitochondrial genetics unrelated to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6262320	exclude	Study focuses on mitochondrial cytochromes in hepatocyte cultures, which is unrelated to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6262314	exclude	Study focuses on cytochrome c stability and methylation in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7005236	exclude	Basic molecular biology of mitochondrial transcription with no link to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:7013287	exclude	Study focuses on antibiotic effects and thermal physiology rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6254985	exclude	Focuses on mitochondrial DNA mapping and membrane assembly, not alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6261980	exclude	Subject is mitochondrial ribosomal RNA sequence with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6253481	exclude	Subject is mitochondrial gene mapping in a fungus with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6253453	exclude	Focuses on mitochondrial DNA mapping and membrane assembly, not alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6248512	exclude	Focuses on mitochondrial DNA sequencing and membrane assembly, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:6155054	exclude	Study focuses on amino acid transport and chemical resistance in yeast with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:387787	exclude	Study focuses on mitochondrial RNA transcription and mapping in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:155696	exclude	Study focuses on mitochondrial ATPase gene sequencing and membrane assembly, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:375015	exclude	Focuses on mitochondrial genome mapping rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:383569	exclude	Study focuses on yeast cytoduction and radiosensitivity genetics with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:607961	exclude	Subject is mitochondrial genome evolution in yeast with no link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:137903	exclude	Study of mitochondrial ATPase inhibitor protein with no link to alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:343822	exclude	The paper focuses on mitochondrial inheritance mechanisms in yeast without any mention of alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:178652	exclude	Study focuses on cytochrome c1 synthesis and protein biochemistry in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:819158	exclude	Study focuses on genetic effects of cigarette smoke toxicity in yeast, not alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1107830	exclude	Study of spontaneous rho- mutations in yeast is unrelated to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:171256	exclude	Focuses on mitochondrial membrane assembly and respiratory chain enzymes in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:808311	exclude	Study focuses on UV-induced petite mutations and meiosis survival in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4612737	exclude	Study focuses on yeast genetics and cytoduction mechanisms, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4436156	exclude	Study focuses on mitochondrial genetics and oligomycin resistance in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4592730	exclude	Study focuses on protein synthesis and mitochondrial mutants in yeast with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:5570441	exclude	Focuses on mitochondrial biology and petite mutation mechanisms rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:5516440	exclude	Study focuses on mitochondrial genetics and antibiotic effects in yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:4231098	exclude	Study focuses on mitochondrial ATPase binding in petite mutants, unrelated to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.crmicr.2026.100653	exclude	Title describes general cellular biology (organelle remodeling) without mentioning alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1128/aem.00362-26	borderline	The paper investigates basic biology of ethanol consumption and proposes localization engineering as a strategy for improving biomass yield, but does not report on the production of ethanol or other alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/s44324-025-00094-x	exclude	Study focuses on metabolic health and obesity in mice, not microbial production of alcohols	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-025-02864-0	include	The paper investigates ethanol tolerance and stress response mechanisms in a yeast host with the explicit goal of developing ethanol-tolerant strains for industrial fermentation.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00253-025-13626-8	exclude	The paper focuses on tolerance to 2,3-butanediol, which is not ethanol, n-butanol, or isobutanol, and does not describe the production of these target alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/jof11070499	include	Study of ethanol stress tolerance in a yeast production host	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
pmid:40642800	exclude	Focuses on mitochondrial protein assembly and basic cell biology without link to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-025-02663-7	include	Study of ethanol tolerance mechanism in S. cerevisiae during continuous ethanol fermentation	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foae037	exclude	Study focuses on yeast growth metabolism using ethanol as a substrate, not on the production of ethanol or other alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.mec.2024.e00245	borderline	The paper focuses on NADPH supply strategies for xylitol and l-galactonate production in S. cerevisiae, serving as an enabling tool study rather than direct alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pgen.1011154	borderline	The paper focuses on yeast domestication and flavor/aroma profiles for brewing rather than optimizing ethanol production as a biofuel or industrial chemical.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/g3journal/jkae098	exclude	Study focuses on chemical genomics and bioactivity of a plant-derived compound adduct, not microbial production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/ijms25031870	exclude	The paper studies mitochondrial citrate transporters and metabolic flexibility in S. cerevisiae using ethanol only as a nonfermentable carbon source for growth, not as a production target.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1098/rsos.231209	exclude	Focuses on mitochondrial DNA integrity and transcriptional regulation without mention of alcohol production or engineering for biofuels	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1371/journal.pone.0292949	exclude	Study focuses on yeast chronological lifespan and metabolic fluxes unrelated to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s12934-023-02137-8	exclude	Focuses on fatty acid production rather than ethanol or butanol	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/apha.13985	exclude	Subject is mitochondrial protein aggregation in physiology, unrelated to alcohol production	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.jbc.2023.104797	exclude	Subject is coenzyme Q10 biosynthesis in fission yeast, with no link to alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.synbio.2022.12.007	exclude	Production of itaconic acid, not ethanol or butanol	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/s41598-022-26843-2	include	The paper investigates the stress response and tolerance of an industrial yeast strain to p-coumaric acid during ethanol production from lignocellulosic sources, identifying targets for engineering more robust producers.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/s00018-022-04569-8	exclude	Focuses on general systems biology of the diauxic shift rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2022.960114	include	The paper describes genetic engineering (NGG1 deletion) of a recombinant Saccharomyces cerevisiae strain to improve xylose utilization for the stated purpose of producing ethanol and biochemicals.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/molecules27165234	exclude	Study focuses on plant-derived diterpenes and their antifungal/cytotoxic activity, with no link to microbial alcohol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/life12071052	exclude	Study focuses on cell death mechanisms and lipid peroxidation in yeast exposed to ethanol, not on ethanol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.synbio.2022.06.004	borderline	The paper focuses on engineering a chassis to alleviate the Crabtree effect for general chemical production (demonstrated with 3-hydroxypropionic acid), rather than specifically optimizing ethanol or butanol production.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/1751-7915.14068	borderline	The paper focuses on generating yeast hybrids for improved aromatic properties in winemaking rather than optimizing ethanol production or engineering for industrial biofuel yields.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/s41467-022-28467-6	borderline	The paper presents a whole-cell metabolic model of yeast that explains the Crabtree effect and ethanol formation as overflow metabolism, but focuses on general cellular constraints and modeling frameworks rather than direct production engineering or optimization.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/femsyr/foac007	exclude	Focuses on respiratory physiology and NADH reoxidation in oxygen-limited cultures without mentioning alcohol production or engineering.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/jof8010078	include	Genetic modification of yeast to improve ethanol productivity in lignocellulosic hydrolysates	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3390/molecules26165020	exclude	The paper focuses on an analytical method for monitoring cellular redox state under pressure using ethanol only as a respiratory inhibitor probe, not on microbial production or engineering of alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmicb.2021.679894	exclude	Taxonomic description of a novel yeast species without mention of alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/acs.jproteome.1c00139	include	Study of yeast ethanol tolerance mechanisms	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3389/fmolb.2021.656461	borderline	The paper investigates basic metabolic regulation and evolutionary biology of pyruvate kinase in yeast, measuring ethanol as a metabolic byproduct rather than focusing on production engineering or optimization.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1186/s40643-020-00355-1	include	The paper investigates the use of wheat gluten hydrolysates to improve ethanol production performance in very-high-gravity fermentation.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkaa1221	borderline	The paper investigates basic transcriptional regulation mechanisms in S. cerevisiae using CRISPR/Cas9, which is an enabling tool for strain engineering, but does not report on the production of ethanol or other alcohols.	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbrep.2020.100823	exclude	Study focuses on cytotoxicity and basic cell biology rather than alcohol production or engineering	fermlit screen --pass both (qwen3.6:27b)	qwen3.6:27b	model	2026-09-22	yes	
